Id,SalaryNormalized
68238414,17773.971253036034
68238520,16205.601445188133
68238613,16511.762355163013
68238634,18531.669104624863
68257600,20618.264885346678
68257662,31547.500311656047
68257668,24831.169305309555
68257681,22540.55379155952
68291593,39609.539841714395
68291709,54405.846437244531
68293549,22349.02756912031
68305783,47591.961401818029
68346384,34863.49549651362
68347315,32480.700836717031
68388673,36274.433983752759
68394014,26098.841932191004
68406968,16632.508730842121
68406977,17187.991127595866
68409296,17288.941491951115
68410555,17633.418383531294
68411704,17624.036029509629
68412230,17723.616035753188
68413179,17466.556371163544
68413182,15851.839236394539
68413190,15725.249618866588
68443922,19181.446391700021
68545269,41959.080506899685
68566752,28533.838898144459
68566771,28831.372920475649
68572036,21659.924497640077
68587534,31938.224886175361
68605984,37285.168983320575
68605991,36303.46756037965
68609706,23295.019155118796
68612213,20414.678959697645
68635358,36283.841710998568
68636921,21610.419631944897
68756354,29627.811600496774
68806570,48867.496566791931
68806571,48772.174241344917
68806793,43700.051017198755
68806810,36217.928034864337
68806814,39288.284767304547
68814325,41957.627293991194
68814458,23919.118023337574
68814526,45053.881214255598
68823916,36499.002395662195
68837979,47713.953076286089
68838025,44680.698856128663
68838028,45987.974662706503
68838032,47510.781860682298
69003585,19603.350381178094
69003590,18487.051952543177
69003611,19733.830379742834
69003625,19116.597905579125
69003679,18970.6341902063
69003695,20422.448074204138
69003705,19624.32511530687
69003718,35148.960414934656
69003757,32090.302872004093
69003834,27389.430283460173
69003861,18309.17527919012
69003918,17538.994841072865
69003920,20306.95296796567
69003979,21158.821346288838
69003985,19714.580383554028
69003986,20269.373750674022
69004009,16899.844937905749
69004024,20407.173956006864
69004032,27548.497410714113
69004059,20006.125785764718
69004075,21639.887508547567
69024835,35712.241893157996
69024885,19697.447732590641
69025531,37890.908143682405
69026088,31623.873353516799
69056960,28485.654459076344
69075072,16217.257732937311
69075434,16220.21695295232
69120165,41842.569412913901
69121610,48134.222788134335
69121626,44234.58975345175
69121643,50528.383387012771
69143172,17209.370459714584
69145482,15598.027412655012
69145490,21447.867568572954
69145491,16935.295278774276
69146055,18293.607501552375
69146057,16252.887406636686
69146551,17721.842243929183
69146996,17743.788816544635
69147114,46723.560220765219
69147216,25416.884265171659
69149438,68818.874651185688
69186223,23061.259716948349
69186234,23384.20619333526
69190653,24446.499781692542
69190710,21680.182146429299
69190940,36936.654326451091
69190951,23352.867831086871
69192195,27536.443977290415
69196411,28119.887942192825
69204520,20675.60327713619
69260658,50581.78867858601
69264631,33483.049237249616
69265718,43996.825562082158
69472659,42632.550078151238
69472661,30350.482612721051
69472681,37649.293311254456
69472759,38337.813263041389
69472766,33362.850459423855
69502817,28696.026132070285
69538215,21223.105565895668
69538225,20850.424548208241
69538238,21106.204718798108
69538240,19271.816878410889
69538245,20216.943217450207
69547369,17846.95812810108
69547395,16488.029171905415
69547517,16134.277713635156
69547538,19853.734046529451
69547541,15970.725090555852
69547601,17773.971253036034
69547712,17773.971253036034
69547719,17500.887641567428
69547727,31769.509073669578
69547731,18692.014802385569
69547757,17423.424981753582
69547766,17773.971253036034
69547767,15746.185312249132
69547789,17482.425850825344
69547795,17552.325856126154
69547804,17344.582359529573
69547813,18738.699801197181
69547822,17919.807209177896
69547851,17209.370459714584
69556283,24093.40241646603
69556586,22904.471697859797
69556912,31416.053649182595
69557078,20415.479875454777
69557518,24237.066374751219
69557527,26883.984004247497
69557894,35630.59405581242
69573862,26907.653143540359
69591331,40991.893461909152
69640428,23352.867831086871
69670652,47812.304412161488
69683836,32343.36791546219
69683889,22736.49713502761
69686964,40895.561972727584
69687971,28817.621252069934
69687989,37613.029858089772
69688073,36026.28770217015
69688375,32743.503723741498
69688461,22711.067334893432
69688658,21000.880506752488
69693026,25808.135335604817
69731339,37082.308367964441
69731343,37866.673146074507
69731364,34058.738958385795
69758444,17371.234045716523
69758506,18078.28497573526
69758773,16831.885818186733
69758859,17166.239070304622
69758861,16109.025147843502
69758882,17767.492347640531
69758886,15851.839236394539
69758888,17678.648927589013
69758893,18014.85261964345
69758915,16679.491454294835
69758917,15813.648468180918
69758921,13689.311533063992
69758942,18175.01942327818
69830118,22243.863647576269
69891322,28190.599507147683
69932102,19624.32511530687
69932141,41004.788282201676
69932147,29035.722892796693
69941991,14257.510945894235
69942006,14868.940440266815
69942025,18051.32994527644
69942061,19161.681543951661
69942100,17822.132161647725
69942146,16735.918191429664
69942149,16980.535040606923
69942150,26857.007507272712
69942151,16891.437603911148
69942152,16891.437603911148
69942157,17958.346896711086
69942208,16657.062148798668
69942212,17515.096304509709
69942216,15967.334342633007
69942241,17237.720952055883
69942248,16004.183485452711
69942250,17075.857366053944
69942260,16659.010433400774
69942266,15813.648468180918
69942296,17852.989033641512
69942305,17677.236805493114
69942316,17486.729151954991
69942324,27265.905413413231
69984969,32497.130893949554
70000957,42601.83751465258
70034077,39830.960258676168
70034850,22993.68304647657
70034927,33440.487440592617
70078556,22552.722640068019
70078578,30366.784287888793
70087739,45557.601106459064
70146543,54190.555075174132
70166073,26642.124331977022
70166099,16361.187273660555
70178025,16752.807460921013
70179439,16762.425474033487
70179784,17371.234045716523
70181124,17486.729151954991
70307084,42098.380267761859
70320696,24355.946353566618
70408178,26494.597103232471
70414079,15779.454139938216
70448207,29927.199591934754
70448598,45917.831136796754
70568543,36752.67073161497
70568558,52121.346813717792
70587136,13946.497444512956
70587182,18173.607301182281
70587282,29896.724315049218
70587298,15897.736038056028
70587326,17852.989033641512
70587391,18832.978531538607
70587493,17209.370459714584
70587550,17934.422716942074
70587574,18241.837598814564
70606343,24170.261675685557
70606349,36337.720271393009
70606359,24541.822107139564
70606366,39827.094637493625
70606384,40125.132368238978
70606410,37802.116025431867
70606425,27907.13936046161
70606426,23837.981808920093
70606430,24210.027939791176
70606437,38953.820292115626
70646153,23513.053295740301
70676919,43781.330381251857
70691438,39456.83688293038
70692080,44174.1897272805
70692452,31605.973644538073
70714097,27089.643054658223
70714102,43847.306911859734
70760585,34391.746112405577
70760610,20617.991387692353
70760614,24810.620932818172
70760623,18647.669281437527
70760632,19719.510443397972
70760675,19508.830009068402
70760676,29438.471249618688
70760687,21106.78656032521
70760702,16964.358803264131
70760725,18681.740785956677
70760740,21582.851371217181
70774961,18120.210482713024
70774965,17894.306614575442
70780609,16416.440029715992
70780771,20691.030691964334
70781513,16752.64372177043
70783844,17451.940863399366
70783890,15158.728874197335
70784671,16735.918191429664
70784775,17817.888432487034
70784901,15510.077031134948
70785479,17222.085928795441
70785519,17679.178794758285
70785789,18812.26796004473
70786086,14217.313930863904
70786212,16980.535040606923
70786767,17225.239939376384
71096569,23640.809866354793
71098031,33613.06675259606
71098372,24057.874616184701
71099350,44075.570775676686
71099351,30542.634056640065
71113264,37780.12841425246
71197653,50080.954700919843
71199261,36896.0599475993
71199414,33411.549345055711
71200589,21667.130891849527
71213549,32393.084024380845
71215025,34089.932949139409
71226036,19705.247295332792
71226659,40263.400952820688
71226901,28459.139268680967
71267946,36294.300094837417
71268024,28861.429162733391
71272655,30176.414190003263
71272668,31933.462716316215
71288438,20027.675403688922
71294671,21528.831410690793
71294680,20138.687874464871
71294697,19368.297035409294
71299634,40458.082026425822
71303720,16507.139601267849
71303834,18079.697097831158
71303938,13784.63385851101
71303949,16366.08481243315
71303973,17709.126774848326
71304021,17546.127403400074
71304025,18033.402705854318
71304113,17102.011955844791
71304628,15813.648468180918
71443976,39789.594281306076
71444430,51379.51213570853
71468593,45651.734338758266
71470589,42331.855672031932
71526799,30856.195732974706
71526807,45341.329025900086
71526825,49980.637086990522
71552954,22714.255885342827
71555698,35910.431175229736
71555724,28491.033348988229
71555752,20358.634022660699
71555769,31484.635587578879
71562657,17448.538383741372
71562806,18241.837598814564
71563006,13689.311533063992
71563030,20067.335351717964
71563071,17058.110319040814
71563082,18477.873901742267
71563091,15867.708716056339
71594800,23840.66372288849
71619368,27896.39471700753
71630260,46909.936868838638
71630276,25306.392965420193
71635428,34211.145914348483
71635448,38076.695909453359
71650450,34378.133071027827
71650452,37327.694445968606
71685560,50854.651033793045
71685738,43102.759716469009
71685750,44770.454938660703
71685805,48251.535475116681
71706436,50253.837638522768
71709223,32057.834779501511
71710945,37410.603371125129
71736244,35080.444923069117
71737538,21695.204087615341
71740009,27392.594425513067
71745178,21765.55348627831
71757994,15308.848739404997
71758088,17209.370459714584
71758090,18469.302073551644
71758103,17974.914568164619
71758167,18178.405242722754
71758216,18110.174945090472
71758402,17466.556371163544
71758481,17567.435969637834
71758501,18693.536397107469
71758547,12895.963370227091
71758586,17223.105444291705
71758600,16172.842696034995
71758629,18999.872501979567
71758635,17114.048134267563
71797169,25938.836774334402
71807826,25959.605556693605
71807943,45583.406690611853
71829052,38137.336471013885
71829053,50844.426333428812
71838890,40803.777215381786
71838896,42945.534487354969
71839126,56616.853827071238
71839294,40668.426925507818
71901931,22171.524304838254
71935252,46330.238688173886
71935333,49314.994219280808
71935354,39128.625955894313
71942850,22059.326582694488
72116780,19233.62611019727
72116792,22446.017730187574
72116820,23773.521631507923
72132559,23086.22282517458
72136479,17209.370459714584
72136879,18001.512736499106
72142903,17384.263817398136
72142959,18733.585340608566
72142965,16204.34747329052
72143065,17613.804449401305
72144716,32235.502945017488
72144936,17867.34637636954
72174729,56763.426546825052
72192579,38612.716475273206
72196699,45168.888618188321
72199318,36790.768334278888
72248787,32437.236734611266
72294113,40083.412475531448
72339218,20393.861549414669
72339251,21230.330087674913
72339254,26140.934651255033
72339257,20418.317058717883
72352501,20941.285261526333
72383959,41972.681699688699
72394502,26644.857405359286
72395125,24312.203648686431
72395149,21986.907339316043
72395652,21504.495943088667
72395721,24362.4499072137
72395734,25456.067001909054
72396226,24098.274401677016
72396232,23851.713448308146
72396544,26818.063557769488
72396900,28805.341805918997
72397328,21867.968848934062
72397349,31526.06540878013
72398841,21271.156163798631
72399346,25090.387967605893
72399847,24709.804705740735
72400483,24399.405176242621
72400766,22361.100468320681
72459919,17363.589112443242
72460105,49279.616897017193
72479648,38215.888355651121
72480027,41217.354743074327
72480704,23755.750625024575
72480866,35880.072668627494
72481227,22854.512041898732
72481400,33022.139575816094
72481630,24126.443253723737
72481713,16571.087589268562
72483520,66537.837424590834
72508545,42826.716499131275
72539754,31105.562091590251
72563091,16129.392369859665
72563254,17518.44392668717
72564250,17825.740918858377
72564319,27379.905666640065
72564489,17129.917613929363
72564498,19209.562882424452
72564574,17191.352472292412
72564577,17846.472138811179
72564579,18709.840941949013
72564666,28393.356281440621
72564823,17947.452488623687
72626001,30678.740671188312
72626504,21442.398483389883
72626591,22155.94344006266
72626839,24506.393645081425
72626981,24521.89755815416
72627066,37647.835748133111
72627112,22261.644235267482
72628505,23677.088335324934
72629170,22553.042515921919
72629172,30233.242559256581
72629698,23756.019949161451
72629717,23327.809830905131
72679027,46336.773785111625
72680940,40425.350615334544
72688107,23826.968027249619
72689734,34374.269122740821
72691193,26827.779512707824
72691284,22995.35852055838
72691512,22663.503017651361
72691696,23685.995747265253
72691715,24881.379537201392
72691737,28471.217551300146
72694078,34877.777407385714
72694381,40240.696130302684
72695394,31816.642369242105
72695905,22372.807935032233
55666376,40188.821072817474
59083281,36381.152797568109
59828112,31762.095052227727
59920688,39187.487964832842
60500327,26857.018384915991
60742170,32198.292698880286
60742185,26638.749576294715
62010484,28159.370377718547
64557879,23686.689760000067
65296762,24184.995808212083
65884224,28639.745323876017
65903485,35481.674989141415
65903523,29954.297500514229
65915278,34198.567082242429
66275537,39789.267411073197
66489001,36236.6219605101
66489029,44994.672549339317
66521831,27586.087806469437
66521846,34440.885613557468
66522610,22042.739311725607
66606048,22149.043509200998
66606741,47891.768918522299
66640341,19009.567689370459
66645163,37295.792891866397
66656699,30692.005321817607
66901799,29862.181619167004
66901885,27385.971320417681
66982392,37040.366249521481
66982776,38055.344603044417
66982778,38737.31263248247
66982793,39670.323145426599
66982891,31111.030843603978
66982924,35203.358762418757
66982928,23411.384963880977
66982929,26665.411231432765
66982940,21053.256937302802
66982942,20217.840653258605
66982949,32016.551698234238
66983044,15221.769995772005
66983294,19269.780882963874
66985143,35849.249481223087
66985144,43702.582377513187
66985159,36935.876687634351
67029180,31729.366555386234
67029297,23816.122867558111
67029302,38204.48730593286
67244171,30402.692807253417
67244276,51290.535206580564
67244289,46802.366339161767
67244291,41174.382466535913
67244456,41679.380293103633
67246467,29136.583110493037
67246480,58730.03473006437
67333639,24179.617678462455
67649559,17906.321094865812
67770327,25130.722422686264
67770794,39337.290504580145
67770797,42147.881472194655
67771178,26408.279310586968
67803824,35150.288376671211
67804290,62000.111584980492
67804300,35226.113752619916
67804318,41642.995969380565
67804320,32941.67546834013
67804337,33629.263350679954
67804340,29288.676072098689
67827046,22679.548596300207
67827116,30154.583081178571
67827123,30301.877732550438
67827142,36282.619821928238
67827308,31757.890819344309
67827338,31484.494235375685
67828044,32316.924603391744
67828054,34268.826874893341
67828069,26889.356113801994
67828077,32274.393053065658
67828093,36572.07935140036
67828158,36106.89043516828
67828197,30591.918721206355
67828213,34941.130028828746
67828219,22806.997760280687
67828221,30898.514472240342
67828222,32558.714387879514
67828245,39438.649465380826
67828261,22627.792589344677
67828295,35974.768085173819
67828301,33980.840722834386
67828858,33881.823230163405
67829061,20031.45545027938
67829283,40333.262620457179
67902471,29408.024241573356
67948802,34349.482038423565
68067726,43447.433549504203
68086619,29245.354854794445
68180776,23990.68284101467
68253007,22476.057741231667
68253021,29550.809649942985
68253030,23769.502060007533
68254884,37199.785126652831
68260979,32641.889780997524
68261009,36706.300079958703
68261100,23470.088787627792
68261316,35046.240528125294
68261359,33004.672439186244
68261387,51910.698673402701
68261392,22466.235651317103
68261407,19734.525075202273
68261427,28938.91355730479
68261461,31015.111506882007
68261473,31757.890819344309
68261485,40658.463523358994
68261521,43033.544260779832
68261599,35370.039079033981
68261666,35356.624748270864
68261667,30202.060350347041
68261700,32309.594967072833
68261706,34068.295360511082
68261708,21071.967560097313
68261711,27678.061962254029
68261733,21848.734110208497
68261791,23229.996175980861
68261839,32770.098193677128
68291480,69101.437002269959
68300885,37018.633598820372
68498302,25408.068772172595
68498358,23855.751079021975
68498635,28818.116686071466
68498775,36761.771552384926
68498822,25257.751829633828
68498823,39211.301040909842
68499051,40949.062003816151
68506183,33765.437770269586
68506192,24804.555049234645
68506226,26704.867759321511
68506383,32494.955148670688
68506414,32270.85039669137
68506444,28597.358639120252
68506465,25897.72453610957
68506472,39388.918344015743
68506486,57756.301394851907
68506494,23131.352929084078
68506506,46572.607039367875
68506508,24763.531426150344
68506520,23297.947055707144
68506567,34460.522700863236
68506589,32799.477136318383
68506591,35184.971010685018
68506631,28218.704364047957
68506674,34728.315641072521
68506712,25939.937726274904
68506726,35508.056075926324
68506811,28499.830244464185
68506847,35117.089606381487
68506900,32723.102821982062
68506914,37593.223154858504
68506948,31473.771022463239
68506964,24230.945578591709
68506998,29890.281344819945
68507011,35902.266551626526
68507019,41706.894336151439
68509003,32438.42679724679
68565037,28908.642254555576
68566608,36920.112094687836
68574006,25130.722422686264
68575571,21307.619798139167
68585772,39628.787833210226
68605974,34448.025505378122
68608755,28491.70014068903
68608762,21984.401643244524
68615021,28967.564029524296
68615056,40820.932243194082
68615130,32258.131536038371
68615134,32813.914778186328
68615137,33490.344281646387
68632297,36570.726595428663
68633244,39481.409259638305
68635862,40001.607763130247
68640610,27583.605801002275
68640630,31087.224127341167
68646339,29900.561220996096
68648689,41252.107786770903
68649205,42394.295980589428
68666252,21684.015346774424
68671538,34632.661351580355
68671987,21673.487034009395
68672861,54394.459600236834
68672944,66767.067505478772
68673748,37141.535375024599
68673953,31238.333092133285
68675237,35806.503904718891
68675938,33793.985195140805
68676219,36501.125764097545
68677020,31088.779679539806
68677034,40581.616574802276
68677195,33845.575448048141
68677447,45439.886608202505
68677684,30454.196841849436
68677757,45028.16697078164
68677772,37634.94189707459
68678002,33225.596721971538
68678327,34536.565795642462
68679023,39030.276788457231
68679025,39995.23221658534
68679626,32296.966645707638
68681279,31780.139473151456
68681498,34091.058589266046
68681502,26309.965269614782
68681581,34699.979568800161
68681919,20991.780801943791
68681920,31182.430300419135
68682204,44146.589345935587
68682323,15240.875694557353
68682623,34520.687940052223
68682873,35125.176367375774
68682986,37848.119254042409
68683669,32024.147562264694
68684490,44678.090241526683
68684543,47416.30846372369
68684721,20652.400089315768
68684799,30812.564352274214
68684847,32604.985173289013
68684901,41052.758048818767
68685014,43328.312536728903
68685340,36538.792518166156
68685364,41529.694599726135
68685372,46306.196902520765
68685403,66237.224342712012
68685541,22928.193562610708
68686324,33356.570955314113
68687289,43366.047020610182
68687379,19882.359895957212
68687919,42693.78969379246
68688031,46997.814096874543
68688641,24305.860840042125
68689281,35687.563591530401
68690389,32224.460273296238
68690581,23715.598365676415
68690877,52015.409142910663
68691927,42739.396523513533
68692518,20484.429141088523
68693052,66448.265465738441
68693502,40367.949271067817
68693693,22400.005378679652
68693783,32224.460273296238
68694074,32604.985173289013
68694103,23715.598365676415
68694528,30861.302793460884
68694654,19594.662083528081
68694778,68057.57976504846
68694971,31394.559407113844
68695364,31002.298532010715
68695662,34747.119557308477
68696650,33035.219435097184
68697111,46743.123825220449
68697515,23854.782372498245
68699407,34528.427422286768
68699431,25895.902545124129
68699449,32221.628098775884
68699479,43032.81537985499
68700318,25354.088767100424
68701170,34258.398236893401
68701374,30347.953638927986
68701777,30347.953638927986
68702659,47447.177366462187
68702853,33069.907778665583
68702858,21648.302573674708
68703202,21768.020471179756
68703371,46020.842315214584
68703992,45569.690180812366
68704012,30446.160009396906
68704557,44337.700726099552
68706077,30850.217677981142
68708859,29276.614532963998
68709378,26495.936704611973
68710156,22972.321306599813
68710715,38117.677579757947
68711740,46601.814321151083
68711953,27564.045254971668
68712251,34087.269720447737
68712892,38348.197781457638
68713003,30743.03084542638
68714134,46668.736367526493
68716024,55309.168758369997
68780235,27346.767353621399
68780315,30347.953638927986
68780950,28970.995855406061
68781464,31832.32031732627
68781519,34206.335515412822
68781665,34755.656219446493
68781992,41718.55284145628
68782224,31273.703799018826
68782274,45231.67670919824
68782355,34789.105185937449
68782375,20342.359913367083
68782418,25700.657854940408
68782503,39183.591800739072
68782549,21689.458833014192
68782694,41070.330955271129
68782703,33763.572160000433
68782709,26212.090055869419
68782722,32883.814378215859
68782831,29829.0073799569
68782863,43128.248955614028
68782870,31647.8050237104
68782873,45549.039398815439
68782907,28176.359338842503
68782981,44194.005566194035
68782995,24534.905434867294
68783179,29384.378641768133
68783260,44322.771063622982
68783285,36598.079423714844
68783898,33675.44178174543
68784028,30351.061246772955
68784318,32580.859003238882
68784323,43920.548528697349
68786109,36902.932959251259
68786722,20254.160574383892
68787299,33986.398089747243
68787380,36825.441415609544
68787387,33508.471234664023
68798506,29502.793350241238
68807734,22908.982060875234
68844820,41810.885085653477
68846737,30227.431191303403
68849130,29533.486782018495
69020464,42028.114231451407
69020474,37712.027121825209
69020489,27855.418373956014
69020492,30753.278947483119
69020536,24703.848006499436
69020568,30661.881331496577
69020606,25383.774060852247
69020619,39673.823827806562
69020633,35292.822897729289
69020769,39472.034334057178
69020803,24672.070059758291
69020816,36218.775716040225
69020838,23594.342866671515
69020842,17782.383806888593
69020909,28747.888870936986
69020924,29785.661561946352
69020933,29890.746064084509
69020940,33743.554520741207
69020979,50600.997894179942
69021057,52067.866569329672
69021084,34304.549252037395
69021119,40836.119052555077
69021140,31501.021767497245
69021180,25705.375572734618
69021215,18213.135293561209
69021310,29976.358866846738
69021328,23089.083511627821
69021406,36295.234445483431
69021414,49170.543633128749
69021419,50423.263553317105
69021616,18593.660193553984
69021653,29020.535063468276
69021673,28611.356781596038
69021759,19651.687129113521
69021830,36304.407835025573
69021842,27618.117503300422
69021847,34249.564778033571
69021854,36760.371443005308
69021935,35624.692664015063
69021955,29781.943049662164
69021959,19864.088663314142
69021975,32511.563612359871
69021978,30174.581378363338
69022028,31229.122276481739
69022128,47323.314428740865
69022133,23252.782497183623
69022143,27040.152634118069
69022225,26043.157268428244
69024585,39671.055215742104
69025970,24532.619790593832
69026021,31722.890129775922
69055386,24534.118846014557
69120661,23392.789926856771
69121658,27751.971564587042
69122013,30683.966425349503
69136293,34397.92352798627
69142912,35108.341526654011
69166094,33264.317046638564
69166097,28115.017955996293
69166109,40522.836848591651
69166116,34491.183595869079
69169417,38580.457659878615
69170362,26954.801520247718
69170670,24712.66243908475
69170712,31183.576840187026
69170780,64104.31303618769
69171631,30002.675904541073
69171783,22627.490681095387
69171894,35090.829882421087
69172052,39070.029454725984
69172817,27462.148010471785
69173226,30364.92610405133
69177477,25501.120469204598
69177487,30000.324238326648
69177823,39157.993812882989
69177830,32313.924057746241
69177949,44070.49291701505
69178004,33250.051119818912
69178062,26077.876123101916
69188931,24599.282538925803
69188932,29665.985609489937
69188977,31484.494235375685
69189025,31484.494235375685
69189116,39128.182685543223
69189177,24230.945578591709
69189247,22536.302476290781
69189304,30762.602513104881
69189351,25355.38889496728
69189352,25355.38889496728
69189387,39070.029454725984
69189388,21874.410913588083
69189394,27921.669556391025
69189415,67527.942079899454
69189432,21634.616375728634
69189440,52210.291453003148
69189453,22599.334677186911
69189504,37548.347874799263
69190596,21141.688984455388
69191734,20123.014696213024
69193454,24096.019780892177
69262772,18632.423884219865
69540942,20899.26441105437
69540972,32783.045385590434
69541042,18485.267536052183
69541046,28388.800144511832
69541061,25818.648802542568
69541066,21869.819577637638
69541078,35940.390220719339
69541099,26495.831606946336
69543845,24983.468614027486
69543858,29388.74883227536
69543863,34009.498202726136
69543864,27172.135432507857
69543913,34477.708778078682
69543951,28544.970598612112
69543954,24540.390566823033
69543972,37229.454541835934
69573990,38241.799132968859
69574034,43862.256222234479
69577717,28162.139717129066
69577720,29665.985609489937
69581908,33711.331061716744
69587154,34539.262287459293
69587233,41453.070837695836
69588305,36952.411438306684
69588409,34064.655998031652
69588456,36019.147346789257
69589904,35356.399699053785
69589932,35375.217307758583
69590908,23563.301266121332
69591060,40522.836848591651
69591223,31378.16873626005
69598572,46201.871514292478
69598576,26343.155740284386
69599969,28383.193661201873
69600310,41426.904532282155
69600603,47496.708132464213
69600994,34835.398893351274
69601434,28886.095878736643
69601534,34579.643352451349
69622741,41270.426311097348
69631136,41440.395977204862
69631298,42513.317319199879
69631660,47736.933068747399
69631663,41419.419615784165
69631664,44518.21885864254
69636021,33298.819578319468
69636152,33040.679609166298
69636187,27598.544589131332
69636205,23378.336119489188
69636248,18022.683780985153
69636301,22879.946560565273
69636466,20240.177664449802
69636559,34779.675608792902
69636774,24281.394412834565
69636795,22799.158520239704
69636828,42711.069849351967
69636853,33736.909327498892
69636887,34877.725758061031
69636969,28762.825917603848
69636977,39676.898732309637
69637024,41426.548832961307
69637032,25212.263641154623
69688493,27513.332658471831
69743171,23509.916012358019
69750517,35635.561845251919
69750568,26970.743207002703
69786325,60149.238940313917
69786329,60149.238940313917
69797582,21679.069352008923
69797585,26534.648575053056
69799623,28127.81469141143
69802185,30578.741311911272
69803959,44713.712557548912
69805207,26543.102946615341
69805215,18993.096998746281
69806502,36081.274298858254
69825799,34350.062587224136
69825905,21529.556787242353
69825962,40662.602124780722
69825975,24346.873495317508
69826035,30428.171710380535
69826046,28975.509957117723
69848534,21894.943669985481
69928756,21894.943669985481
69929218,27993.096414351505
69935898,40385.079707239369
69935943,45226.820646679815
69935949,30390.568975920498
69935951,30727.608462354252
69935981,23089.083511627821
69936079,23425.580784911846
69936114,33552.890716101909
69936116,39192.823762134954
69936117,20343.313079361818
69936128,25425.731956250056
69936130,33916.0753386957
69993302,28576.788591305962
69994920,28921.168355129565
69995388,49442.814066759929
69995627,30673.390709395408
69997227,41394.92072629145
69997720,20818.43751941307
69997728,20818.43751941307
70029179,38794.061118822159
70029415,60882.371089724467
70029511,36093.009304287683
70029541,35571.137050114907
70029558,20462.37875401137
70029569,35607.43736901068
70029575,37418.026612660047
70029615,54943.169344069567
70029829,41571.686925689057
70029836,23594.19997015698
70029846,24354.100235632148
70029942,35010.397074545261
70029944,27566.196008839957
70029951,36042.50082543301
70029952,39190.335725218254
70029953,36042.50082543301
70029958,35902.266551626526
70029966,32726.904233841469
70029986,41944.959460696271
70030007,41779.151242411244
70030018,40866.717590355445
70030019,31015.424626411404
70030024,41170.877957066645
70037991,31759.824884602265
70037994,32878.827696498527
70140846,38580.398607239527
70171843,34908.527181332356
70171872,29963.863649434792
70171940,37377.673187067427
70171951,35164.332572650514
70171966,30239.526310608846
70231845,39382.958976273978
70231886,34935.640894567747
70231891,30610.199088576264
70251316,29441.852902941002
70251630,40058.454511077667
70251692,27915.203318362695
70251743,30373.998446534973
70252167,28449.694600778232
70253664,28436.909547979547
70255356,36187.692004736695
70287045,21837.403363367237
70287052,17233.701658410551
70287230,40806.19527770779
70287234,46082.75463197026
70287280,41940.392648271554
70287283,33585.869397150454
70287298,29165.283080473353
70287451,35377.738511922558
70287461,35645.185996375083
70287504,26162.237690189941
70287539,35962.845944206703
70288007,34098.389510349465
70288027,29011.023130577414
70288156,39653.149597176758
70289093,42269.131594671824
70289169,24460.92311343941
70289230,41313.314954104222
70289241,24251.424905137694
70289273,30871.407156172263
70289403,27301.421167668621
70289408,37239.848193252627
70289644,25293.925491178499
70289666,32309.594967072833
70289854,23163.95409055681
70289873,31588.882367253322
70289878,26665.411231432765
70289981,23448.950892927169
70290007,50795.989964806635
70290113,37284.047961378259
70290134,28163.656737734073
70290199,41830.782347447064
70308881,35770.011835559366
70408184,19284.834397085247
70408266,18424.614519742558
70441861,46756.757026136234
70448120,70304.95732928504
70457012,35657.927249749519
70457867,38383.029731526331
70461956,35829.921970438823
70461957,34017.383234482091
70486595,23130.05501154876
70486716,35421.969493028599
70486730,39967.269120145917
70486744,28688.455631718462
70486751,71768.979558742387
70486759,45204.528523727604
70486763,38802.493071462632
70486810,26746.918414241925
70486842,25645.927210818754
70486877,35260.943691586792
70487006,75608.490694344218
70487010,38643.608909479852
70487374,36227.554915906599
70487548,23782.542580550249
70487562,37157.033096847495
70575336,21393.980491825943
70578337,26653.319097856016
70578373,35423.585095862749
70578414,33265.99043811603
70578418,36777.789750299111
70578425,18125.277552426993
70599245,27314.354161579427
70602025,21326.19638181918
70615095,46018.109517026489
70615144,40300.16771097629
70623749,65849.186781540164
70625404,33553.995038664827
70627640,22922.514206733435
70627656,40017.817444103639
70651650,40987.989262024421
70651654,15221.769995772005
70652048,39991.145715637067
70652082,22947.109984755407
70652407,25380.294075757309
70652415,37782.245519129821
70675127,22446.020296092644
70767406,29925.95826257427
70767412,30297.015293828284
70767413,32472.475779904751
70767420,41603.310275246957
70767428,18862.839020731528
70767439,29352.967423930459
70767477,21978.010002325937
70767484,32358.55559186219
70767488,32358.55559186219
70767504,48493.522506494905
70767512,23293.602989322695
70767520,31315.439025946889
70767537,37357.552466977373
70767550,29984.379912225184
70767561,34321.84778917169
70767614,28983.752877835152
70767633,26957.659332528903
70767674,33219.868837708142
70767677,35453.857145202506
70767700,38007.534035392753
70767715,30439.307417107168
70767723,33858.219528123394
70767738,41412.163300553344
70767763,32282.077062109722
70767767,70926.991607822783
70767804,33759.524546232133
70767817,29603.152917533727
70767831,31837.712062548369
70767847,24052.914599137199
71081795,33005.889861820491
71081799,33934.553484438744
71109966,45509.76985041958
71110637,47076.440476613418
71110646,42981.724919048065
71110668,38401.191169718317
71110694,40618.573257925353
71110698,39129.769786422679
71110712,28714.782320173061
71111113,26751.504105185126
71111193,34871.050069648925
71111194,25664.794107527319
71112977,41781.359279928183
71130657,35593.319294188317
71183267,27150.735600582113
71183410,46700.190695551981
71183845,38815.990527616981
71184514,21614.225812375047
71186767,46272.46230991144
71188615,44133.46628859362
71189308,31796.72453558648
71189802,42488.334852824504
71197854,37543.83404986091
